"","R1","R2","P","X1","X2","rep"
"9359",0,0,0,0.15,0.35,9
"9360",0,0,0,0.15,0.35,10
"9361",0,0,0,0.15,0.36,1
"9362",0,0,0,0.15,0.36,2
"9363",0,0,0,0.15,0.36,3
"9364",0,0,0,0.15,0.36,4
"9365",0,0,0,0.15,0.36,5
"9366",0,0,0,0.15,0.36,6
"9367",0,0,0,0.15,0.36,7
"9368",0,0,0,0.15,0.36,8
"9369",0,0,0,0.15,0.36,9
"9370",0,0,0,0.15,0.36,10
"9371",0,0,0,0.15,0.37,1
"9372",0,0,0,0.15,0.37,2
"9373",0,0,0,0.15,0.37,3
"9374",0,0,0,0.15,0.37,4
"9375",0,0,0,0.15,0.37,5
"9376",0,0,0,0.15,0.37,6
"9377",0,0,0,0.15,0.37,7
"9378",0,0,0,0.15,0.37,8
"9379",0,0,0,0.15,0.37,9
"9380",0,0,0,0.15,0.37,10
"9381",0,0,0,0.15,0.38,1
"9382",0,0,0,0.15,0.38,2
"9383",0,0,0,0.15,0.38,3
"9384",0,0,0,0.15,0.38,4
"9385",0,0,0,0.15,0.38,5
"9386",0,0,0,0.15,0.38,6
"9387",0,0,0,0.15,0.38,7
"9388",0,0,0,0.15,0.38,8
"9389",0,0,0,0.15,0.38,9
"9390",0,0,0,0.15,0.38,10
"9391",0,15.3846153350089,0,0.15,0.39,1
"9392",0,15.3846153350089,0,0.15,0.39,2
"9393",0,15.3846153350089,0,0.15,0.39,3
"9394",0,15.3846153350089,0,0.15,0.39,4
"9395",0,15.3846153350089,0,0.15,0.39,5
"9396",0,15.3846153350089,0,0.15,0.39,6
"9397",0,15.3846153350089,0,0.15,0.39,7
"9398",0,15.3846153350089,0,0.15,0.39,8
"9399",0,15.3846153350089,0,0.15,0.39,9
"9400",0,15.3846153350089,0,0.15,0.39,10
"9401",0,14.9999999623013,0,0.15,0.4,1
"9402",0,14.9999999623013,0,0.15,0.4,2
"9403",0,14.9999999623013,0,0.15,0.4,3
"9404",0,14.9999999623013,0,0.15,0.4,4
"9405",0,14.9999999623013,0,0.15,0.4,5
"9406",0,14.9999999623013,0,0.15,0.4,6
"9407",0,14.9999999623013,0,0.15,0.4,7
"9408",0,14.9999999623013,0,0.15,0.4,8
"9409",0,14.9999999623013,0,0.15,0.4,9
"9410",0,14.9999999623013,0,0.15,0.4,10
"9411",0,4.4934728617425,1.1217064121453,0.15,0.41,1
"9412",0,4.4934728617425,1.1217064121453,0.15,0.41,2
"9413",0,4.4934728617425,1.1217064121453,0.15,0.41,3
"9414",0,4.4934728617425,1.1217064121453,0.15,0.41,4
"9415",0,4.4934728617425,1.1217064121453,0.15,0.41,5
"9416",0,4.4934728617425,1.1217064121453,0.15,0.41,6
"9417",0,4.4934728617425,1.1217064121453,0.15,0.41,7
"9418",0,4.4934728617425,1.1217064121453,0.15,0.41,8
"9419",0,4.4934728617425,1.1217064121453,0.15,0.41,9
"9420",0,4.4934728617425,1.1217064121453,0.15,0.41,10
"9421",0,4.58040139918619,1.31547593823653,0.15,0.42,1
"9422",0,4.58040139918619,1.31547593823653,0.15,0.42,2
"9423",0,4.58040139918619,1.31547593823653,0.15,0.42,3
"9424",0,4.58040139918619,1.31547593823653,0.15,0.42,4
"9425",0,4.58040139918619,1.31547593823653,0.15,0.42,5
"9426",0,4.58040139918619,1.31547593823653,0.15,0.42,6
"9427",0,4.58040139918619,1.31547593823653,0.15,0.42,7
"9428",0,4.58040139918619,1.31547593823653,0.15,0.42,8
"9429",0,4.58040139918619,1.31547593823653,0.15,0.42,9
"9430",0,4.58040139918619,1.31547593823653,0.15,0.42,10
"9431",0,4.95090568502805,1.50524779565015,0.15,0.43,1
"9432",0,4.95090568502805,1.50524779565015,0.15,0.43,2
"9433",0,4.95090568502805,1.50524779565015,0.15,0.43,3
"9434",0,4.95090568502805,1.50524779565015,0.15,0.43,4
"9435",0,4.95090568502805,1.50524779565015,0.15,0.43,5
"9436",0,4.95090568502805,1.50524779565015,0.15,0.43,6
"9437",0,4.95090568502805,1.50524779565015,0.15,0.43,7
"9438",0,4.95090568502805,1.50524779565015,0.15,0.43,8
"9439",0,4.95090568502805,1.50524779565015,0.15,0.43,9
"9440",0,4.95090568502805,1.50524779565015,0.15,0.43,10
"9441",0,5.63847805282295,1.63487842601693,0.15,0.44,1
"9442",0,5.63847805282295,1.63487842601693,0.15,0.44,2
"9443",0,5.63847805282295,1.63487842601693,0.15,0.44,3
"9444",0,5.63847805282295,1.63487842601693,0.15,0.44,4
"9445",0,5.63847805282295,1.63487842601693,0.15,0.44,5
"9446",0,5.63847805282295,1.63487842601693,0.15,0.44,6
"9447",0,5.63847805282295,1.63487842601693,0.15,0.44,7
"9448",0,5.63847805282295,1.63487842601693,0.15,0.44,8
"9449",0,5.63847805282295,1.63487842601693,0.15,0.44,9
"9450",0,5.63847805282295,1.63487842601693,0.15,0.44,10
"9451",0,6.58146358394188,1.64990842751774,0.15,0.45,1
"9452",0,6.58146358394188,1.64990842751774,0.15,0.45,2
"9453",0,6.58146358394188,1.64990842751774,0.15,0.45,3
"9454",0,6.58146358394188,1.64990842751774,0.15,0.45,4
"9455",0,6.58146358394188,1.64990842751774,0.15,0.45,5
"9456",0,6.58146358394188,1.64990842751774,0.15,0.45,6
"9457",0,6.58146358394188,1.64990842751774,0.15,0.45,7
"9458",0,6.58146358394188,1.64990842751774,0.15,0.45,8
"9459",0,6.58146358394188,1.64990842751774,0.15,0.45,9
"9460",0,6.58146358394188,1.64990842751774,0.15,0.45,10
"9461",0,7.62470517919344,1.53710566363073,0.15,0.46,1
"9462",0,7.62470517919344,1.53710566363073,0.15,0.46,2
"9463",0,7.62470517919344,1.53710566363073,0.15,0.46,3
"9464",0,7.62470517919344,1.53710566363073,0.15,0.46,4
"9465",0,7.62470517919344,1.53710566363073,0.15,0.46,5
"9466",0,7.62470517919344,1.53710566363073,0.15,0.46,6
"9467",0,7.62470517919344,1.53710566363073,0.15,0.46,7
"9468",0,7.62470517919344,1.53710566363073,0.15,0.46,8
"9469",0,7.62470517919344,1.53710566363073,0.15,0.46,9
"9470",0,7.62470517919344,1.53710566363073,0.15,0.46,10
"9471",0,8.59646936420677,1.33334984054994,0.15,0.47,1
"9472",0,8.59646936420677,1.33334984054994,0.15,0.47,2
"9473",0,8.59646936420677,1.33334984054994,0.15,0.47,3
"9474",0,8.59646936420677,1.33334984054994,0.15,0.47,4
"9475",0,8.59646936420677,1.33334984054994,0.15,0.47,5
"9476",0,8.59646936420677,1.33334984054994,0.15,0.47,6
"9477",0,8.59646936420677,1.33334984054994,0.15,0.47,7
"9478",0,8.59646936420677,1.33334984054994,0.15,0.47,8
"9479",0,8.59646936420677,1.33334984054994,0.15,0.47,9
"9480",0,8.59646936420677,1.33334984054994,0.15,0.47,10
"9481",0,9.38749987073415,1.09422244030047,0.15,0.48,1
"9482",0,9.38749987073415,1.09422244030047,0.15,0.48,2
"9483",0,9.38749987073415,1.09422244030047,0.15,0.48,3
"9484",0,9.38749987073415,1.09422244030047,0.15,0.48,4
"9485",0,9.38749987073415,1.09422244030047,0.15,0.48,5
"9486",0,9.38749987073415,1.09422244030047,0.15,0.48,6
"9487",0,9.38749987073415,1.09422244030047,0.15,0.48,7
"9488",0,9.38749987073415,1.09422244030047,0.15,0.48,8
"9489",0,9.38749987073415,1.09422244030047,0.15,0.48,9
"9490",0,9.38749987073415,1.09422244030047,0.15,0.48,10
"9491",0,9.96567183092766,0.863494823130401,0.15,0.49,1
"9492",0,9.96567183092766,0.863494823130401,0.15,0.49,2
"9493",0,9.96567183092766,0.863494823130401,0.15,0.49,3
"9494",0,9.96567183092766,0.863494823130401,0.15,0.49,4
"9495",0,9.96567183092766,0.863494823130401,0.15,0.49,5
"9496",0,9.96567183092766,0.863494823130401,0.15,0.49,6
"9497",0,9.96567183092766,0.863494823130401,0.15,0.49,7
"9498",0,9.96567183092766,0.863494823130401,0.15,0.49,8
"9499",0,9.96567183092766,0.863494823130401,0.15,0.49,9
"9500",0,9.96567183092766,0.863494823130401,0.15,0.49,10
"9501",0,10.3484869200113,0.664137977224148,0.15,0.5,1
"9502",0,10.3484869200113,0.664137977224148,0.15,0.5,2
"9503",0,10.3484869200113,0.664137977224148,0.15,0.5,3
"9504",0,10.3484869200113,0.664137977224148,0.15,0.5,4
"9505",0,10.3484869200113,0.664137977224148,0.15,0.5,5
"9506",0,10.3484869200113,0.664137977224148,0.15,0.5,6
"9507",0,10.3484869200113,0.664137977224148,0.15,0.5,7
"9508",0,10.3484869200113,0.664137977224148,0.15,0.5,8
"9509",0,10.3484869200113,0.664137977224148,0.15,0.5,9
"9510",0,10.3484869200113,0.664137977224148,0.15,0.5,10
"9511",0,10.5731731488791,0.502926617931476,0.15,0.51,1
"9512",0,10.5731731488791,0.502926617931476,0.15,0.51,2
"9513",0,10.5731731488791,0.502926617931476,0.15,0.51,3
"9514",0,10.5731731488791,0.502926617931476,0.15,0.51,4
"9515",0,10.5731731488791,0.502926617931476,0.15,0.51,5
"9516",0,10.5731731488791,0.502926617931476,0.15,0.51,6
"9517",0,10.5731731488791,0.502926617931476,0.15,0.51,7
"9518",0,10.5731731488791,0.502926617931476,0.15,0.51,8
"9519",0,10.5731731488791,0.502926617931476,0.15,0.51,9
"9520",0,10.5731731488791,0.502926617931476,0.15,0.51,10
"9521",0,10.6787973122369,0.377707068547334,0.15,0.52,1
"9522",0,10.6787973122369,0.377707068547334,0.15,0.52,2
"9523",0,10.6787973122369,0.377707068547334,0.15,0.52,3
"9524",0,10.6787973122369,0.377707068547334,0.15,0.52,4
"9525",0,10.6787973122369,0.377707068547334,0.15,0.52,5
"9526",0,10.6787973122369,0.377707068547334,0.15,0.52,6
"9527",0,10.6787973122369,0.377707068547334,0.15,0.52,7
"9528",0,10.6787973122369,0.377707068547334,0.15,0.52,8
"9529",0,10.6787973122369,0.377707068547334,0.15,0.52,9
"9530",0,10.6787973122369,0.377707068547334,0.15,0.52,10
"9531",0,10.6986211553351,0.282804779117581,0.15,0.53,1
"9532",0,10.6986211553351,0.282804779117581,0.15,0.53,2
"9533",0,10.6986211553351,0.282804779117581,0.15,0.53,3
"9534",0,10.6986211553351,0.282804779117581,0.15,0.53,4
"9535",0,10.6986211553351,0.282804779117581,0.15,0.53,5
"9536",0,10.6986211553351,0.282804779117581,0.15,0.53,6
"9537",0,10.6986211553351,0.282804779117581,0.15,0.53,7
"9538",0,10.6986211553351,0.282804779117581,0.15,0.53,8
"9539",0,10.6986211553351,0.282804779117581,0.15,0.53,9
"9540",0,10.6986211553351,0.282804779117581,0.15,0.53,10
"9541",0,10.6589566896868,0.211698518293956,0.15,0.54,1
"9542",0,10.6589566896868,0.211698518293956,0.15,0.54,2
"9543",0,10.6589566896868,0.211698518293956,0.15,0.54,3
"9544",0,10.6589566896868,0.211698518293956,0.15,0.54,4
"9545",0,10.6589566896868,0.211698518293956,0.15,0.54,5
"9546",0,10.6589566896868,0.211698518293956,0.15,0.54,6
"9547",0,10.6589566896868,0.211698518293956,0.15,0.54,7
"9548",0,10.6589566896868,0.211698518293956,0.15,0.54,8
"9549",0,10.6589566896868,0.211698518293956,0.15,0.54,9
"9550",0,10.6589566896868,0.211698518293956,0.15,0.54,10
"9551",0,10.5786045753251,0.158835496382283,0.15,0.55,1
"9552",0,10.5786045753251,0.158835496382283,0.15,0.55,2
"9553",0,10.5786045753251,0.158835496382283,0.15,0.55,3
"9554",0,10.5786045753251,0.158835496382283,0.15,0.55,4
"9555",0,10.5786045753251,0.158835496382283,0.15,0.55,5
"9556",0,10.5786045753251,0.158835496382283,0.15,0.55,6
"9557",0,10.5786045753251,0.158835496382283,0.15,0.55,7
"9558",0,10.5786045753251,0.158835496382283,0.15,0.55,8
"9559",0,10.5786045753251,0.158835496382283,0.15,0.55,9
"9560",0,10.5786045753251,0.158835496382283,0.15,0.55,10
"9561",0,10.4713783381141,0.119534780500077,0.15,0.56,1
"9562",0,10.4713783381141,0.119534780500077,0.15,0.56,2
"9563",0,10.4713783381141,0.119534780500077,0.15,0.56,3
"9564",0,10.4713783381141,0.119534780500077,0.15,0.56,4
"9565",0,10.4713783381141,0.119534780500077,0.15,0.56,5
"9566",0,10.4713783381141,0.119534780500077,0.15,0.56,6
"9567",0,10.4713783381141,0.119534780500077,0.15,0.56,7
"9568",0,10.4713783381141,0.119534780500077,0.15,0.56,8
"9569",0,10.4713783381141,0.119534780500077,0.15,0.56,9
"9570",0,10.4713783381141,0.119534780500077,0.15,0.56,10
"9571",0,10.3468569580216,0.0902464262290764,0.15,0.57,1
"9572",0,10.3468569580216,0.0902464262290764,0.15,0.57,2
"9573",0,10.3468569580216,0.0902464262290764,0.15,0.57,3
"9574",0,10.3468569580216,0.0902464262290764,0.15,0.57,4
"9575",0,10.3468569580216,0.0902464262290764,0.15,0.57,5
"9576",0,10.3468569580216,0.0902464262290764,0.15,0.57,6
"9577",0,10.3468569580216,0.0902464262290764,0.15,0.57,7
"9578",0,10.3468569580216,0.0902464262290764,0.15,0.57,8
"9579",0,10.3468569580216,0.0902464262290764,0.15,0.57,9
"9580",0,10.3468569580216,0.0902464262290764,0.15,0.57,10
"9581",0,10.2130206343743,0.0676414920736187,0.15,0.58,1
"9582",0,10.2130206343743,0.0676414920736187,0.15,0.58,2
"9583",0,10.2130206343743,0.0676414920736187,0.15,0.58,3
"9584",0,10.2130206343743,0.0676414920736187,0.15,0.58,4
"9585",0,10.2130206343743,0.0676414920736187,0.15,0.58,5
"9586",0,10.2130206343743,0.0676414920736187,0.15,0.58,6
"9587",0,10.2130206343743,0.0676414920736187,0.15,0.58,7
"9588",0,10.2130206343743,0.0676414920736187,0.15,0.58,8
"9589",0,10.2130206343743,0.0676414920736187,0.15,0.58,9
"9590",0,10.2130206343743,0.0676414920736187,0.15,0.58,10
"9591",0,10.0737943526253,0.0500604124289276,0.15,0.59,1
"9592",0,10.0737943526253,0.0500604124289276,0.15,0.59,2
"9593",0,10.0737943526253,0.0500604124289276,0.15,0.59,3
"9594",0,10.0737943526253,0.0500604124289276,0.15,0.59,4
"9595",0,10.0737943526253,0.0500604124289276,0.15,0.59,5
"9596",0,10.0737943526253,0.0500604124289276,0.15,0.59,6
"9597",0,10.0737943526253,0.0500604124289276,0.15,0.59,7
"9598",0,10.0737943526253,0.0500604124289276,0.15,0.59,8
"9599",0,10.0737943526253,0.0500604124289276,0.15,0.59,9
"9600",0,10.0737943526253,0.0500604124289276,0.15,0.59,10
"9601",0,9.93012229056889,0.0372182963348202,0.15,0.6,1
"9602",0,9.93012229056889,0.0372182963348202,0.15,0.6,2
"9603",0,9.93012229056889,0.0372182963348202,0.15,0.6,3
"9604",0,9.93012229056889,0.0372182963348202,0.15,0.6,4
"9605",0,9.93012229056889,0.0372182963348202,0.15,0.6,5
"9606",0,9.93012229056889,0.0372182963348202,0.15,0.6,6
"9607",0,9.93012229056889,0.0372182963348202,0.15,0.6,7
"9608",0,9.93012229056889,0.0372182963348202,0.15,0.6,8
"9609",0,9.93012229056889,0.0372182963348202,0.15,0.6,9
"9610",0,9.93012229056889,0.0372182963348202,0.15,0.6,10
"9611",0,9.78476446639411,0.0277947463624589,0.15,0.61,1
"9612",0,9.78476446639411,0.0277947463624589,0.15,0.61,2
"9613",0,9.78476446639411,0.0277947463624589,0.15,0.61,3
"9614",0,9.78476446639411,0.0277947463624589,0.15,0.61,4
"9615",0,9.78476446639411,0.0277947463624589,0.15,0.61,5
"9616",0,9.78476446639411,0.0277947463624589,0.15,0.61,6
"9617",0,9.78476446639411,0.0277947463624589,0.15,0.61,7
"9618",0,9.78476446639411,0.0277947463624589,0.15,0.61,8
"9619",0,9.78476446639411,0.0277947463624589,0.15,0.61,9
"9620",0,9.78476446639411,0.0277947463624589,0.15,0.61,10
"9621",0,9.63956566511007,0.0208461710128619,0.15,0.62,1
"9622",0,9.63956566511007,0.0208461710128619,0.15,0.62,2
"9623",0,9.63956566511007,0.0208461710128619,0.15,0.62,3
"9624",0,9.63956566511007,0.0208461710128619,0.15,0.62,4
"9625",0,9.63956566511007,0.0208461710128619,0.15,0.62,5
"9626",0,9.63956566511007,0.0208461710128619,0.15,0.62,6
"9627",0,9.63956566511007,0.0208461710128619,0.15,0.62,7
"9628",0,9.63956566511007,0.0208461710128619,0.15,0.62,8
"9629",0,9.63956566511007,0.0208461710128619,0.15,0.62,9
"9630",0,9.63956566511007,0.0208461710128619,0.15,0.62,10
"9631",0,9.49574732444324,0.0156977089617035,0.15,0.63,1
"9632",0,9.49574732444324,0.0156977089617035,0.15,0.63,2
"9633",0,9.49574732444324,0.0156977089617035,0.15,0.63,3
"9634",0,9.49574732444324,0.0156977089617035,0.15,0.63,4
"9635",0,9.49574732444324,0.0156977089617035,0.15,0.63,5
"9636",0,9.49574732444324,0.0156977089617035,0.15,0.63,6
"9637",0,9.49574732444324,0.0156977089617035,0.15,0.63,7
"9638",0,9.49574732444324,0.0156977089617035,0.15,0.63,8
"9639",0,9.49574732444324,0.0156977089617035,0.15,0.63,9
"9640",0,9.49574732444324,0.0156977089617035,0.15,0.63,10
"9641",0,9.354106361233,0.0118652583808321,0.15,0.64,1
"9642",0,9.354106361233,0.0118652583808321,0.15,0.64,2
"9643",0,9.354106361233,0.0118652583808321,0.15,0.64,3
"9644",0,9.354106361233,0.0118652583808321,0.15,0.64,4
"9645",0,9.354106361233,0.0118652583808321,0.15,0.64,5
"9646",0,9.354106361233,0.0118652583808321,0.15,0.64,6
"9647",0,9.354106361233,0.0118652583808321,0.15,0.64,7
"9648",0,9.354106361233,0.0118652583808321,0.15,0.64,8
"9649",0,9.354106361233,0.0118652583808321,0.15,0.64,9
"9650",0,9.354106361233,0.0118652583808321,0.15,0.64,10
"9651",0,9.22139590838383,0,0.15,0.65,1
"9652",0,9.22139590838383,0,0.15,0.65,2
"9653",0,9.22139590838383,0,0.15,0.65,3
"9654",0,9.22139590838383,0,0.15,0.65,4
"9655",0,9.22139590838383,0,0.15,0.65,5
"9656",0,9.22139590838383,0,0.15,0.65,6
"9657",0,9.22139590838383,0,0.15,0.65,7
"9658",0,9.22139590838383,0,0.15,0.65,8
"9659",0,9.22139590838383,0,0.15,0.65,9
"9660",0,9.22139590838383,0,0.15,0.65,10
"9661",0,9.08862556314678,0,0.15,0.66,1
"9662",0,9.08862556314678,0,0.15,0.66,2
"9663",0,9.08862556314678,0,0.15,0.66,3
"9664",0,9.08862556314678,0,0.15,0.66,4
"9665",0,9.08862556314678,0,0.15,0.66,5
"9666",0,9.08862556314678,0,0.15,0.66,6
"9667",0,9.08862556314678,0,0.15,0.66,7
"9668",0,9.08862556314678,0,0.15,0.66,8
"9669",0,9.08862556314678,0,0.15,0.66,9
"9670",0,9.08862556314678,0,0.15,0.66,10
"9671",0,8.95455407721545,0,0.15,0.67,1
"9672",0,8.95455407721545,0,0.15,0.67,2
"9673",0,8.95455407721545,0,0.15,0.67,3
"9674",0,8.95455407721545,0,0.15,0.67,4
"9675",0,8.95455407721545,0,0.15,0.67,5
"9676",0,8.95455407721545,0,0.15,0.67,6
"9677",0,8.95455407721545,0,0.15,0.67,7
"9678",0,8.95455407721545,0,0.15,0.67,8
"9679",0,8.95455407721545,0,0.15,0.67,9
"9680",0,8.95455407721545,0,0.15,0.67,10
"9681",0,8.82328494868467,0,0.15,0.68,1
"9682",0,8.82328494868467,0,0.15,0.68,2
"9683",0,8.82328494868467,0,0.15,0.68,3
"9684",0,8.82328494868467,0,0.15,0.68,4
"9685",0,8.82328494868467,0,0.15,0.68,5
"9686",0,8.82328494868467,0,0.15,0.68,6
"9687",0,8.82328494868467,0,0.15,0.68,7
"9688",0,8.82328494868467,0,0.15,0.68,8
"9689",0,8.82328494868467,0,0.15,0.68,9
"9690",0,8.82328494868467,0,0.15,0.68,10
"9691",0,8.69555153127296,0,0.15,0.69,1
"9692",0,8.69555153127296,0,0.15,0.69,2
"9693",0,8.69555153127296,0,0.15,0.69,3
"9694",0,8.69555153127296,0,0.15,0.69,4
"9695",0,8.69555153127296,0,0.15,0.69,5
"9696",0,8.69555153127296,0,0.15,0.69,6
"9697",0,8.69555153127296,0,0.15,0.69,7
"9698",0,8.69555153127296,0,0.15,0.69,8
"9699",0,8.69555153127296,0,0.15,0.69,9
"9700",0,8.69555153127296,0,0.15,0.69,10
"9701",0,8.57138215403291,0,0.15,0.7,1
"9702",0,8.57138215403291,0,0.15,0.7,2
"9703",0,8.57138215403291,0,0.15,0.7,3
"9704",0,8.57138215403291,0,0.15,0.7,4
"9705",0,8.57138215403291,0,0.15,0.7,5
"9706",0,8.57138215403291,0,0.15,0.7,6
"9707",0,8.57138215403291,0,0.15,0.7,7
"9708",0,8.57138215403291,0,0.15,0.7,8
"9709",0,8.57138215403291,0,0.15,0.7,9
"9710",0,8.57138215403291,0,0.15,0.7,10
"9711",0,8.45068134693518,0,0.15,0.71,1
"9712",0,8.45068134693518,0,0.15,0.71,2
"9713",0,8.45068134693518,0,0.15,0.71,3
"9714",0,8.45068134693518,0,0.15,0.71,4
"9715",0,8.45068134693518,0,0.15,0.71,5
"9716",0,8.45068134693518,0,0.15,0.71,6
"9717",0,8.45068134693518,0,0.15,0.71,7
"9718",0,8.45068134693518,0,0.15,0.71,8
"9719",0,8.45068134693518,0,0.15,0.71,9
"9720",0,8.45068134693518,0,0.15,0.71,10
"9721",0,8.33332132389078,0,0.15,0.72,1
"9722",0,8.33332132389078,0,0.15,0.72,2
"9723",0,8.33332132389078,0,0.15,0.72,3
"9724",0,8.33332132389078,0,0.15,0.72,4
"9725",0,8.33332132389078,0,0.15,0.72,5
"9726",0,8.33332132389078,0,0.15,0.72,6
"9727",0,8.33332132389078,0,0.15,0.72,7
"9728",0,8.33332132389078,0,0.15,0.72,8
"9729",0,8.33332132389078,0,0.15,0.72,9
"9730",0,8.33332132389078,0,0.15,0.72,10
"9731",0,8.21917116293034,0,0.15,0.73,1
"9732",0,8.21917116293034,0,0.15,0.73,2
"9733",0,8.21917116293034,0,0.15,0.73,3
"9734",0,8.21917116293034,0,0.15,0.73,4
"9735",0,8.21917116293034,0,0.15,0.73,5
"9736",0,8.21917116293034,0,0.15,0.73,6
"9737",0,8.21917116293034,0,0.15,0.73,7
"9738",0,8.21917116293034,0,0.15,0.73,8
"9739",0,8.21917116293034,0,0.15,0.73,9
"9740",0,8.21917116293034,0,0.15,0.73,10
"9741",0,8.10810404720764,0,0.15,0.74,1
"9742",0,8.10810404720764,0,0.15,0.74,2
"9743",0,8.10810404720764,0,0.15,0.74,3
"9744",0,8.10810404720764,0,0.15,0.74,4
"9745",0,8.10810404720764,0,0.15,0.74,5
"9746",0,8.10810404720764,0,0.15,0.74,6
"9747",0,8.10810404720764,0,0.15,0.74,7
"9748",0,8.10810404720764,0,0.15,0.74,8
"9749",0,8.10810404720764,0,0.15,0.74,9
"9750",0,8.10810404720764,0,0.15,0.74,10
"9751",0,7.99999747982794,0,0.15,0.75,1
"9752",0,7.99999747982794,0,0.15,0.75,2
"9753",0,7.99999747982794,0,0.15,0.75,3
"9754",0,7.99999747982794,0,0.15,0.75,4
"9755",0,7.99999747982794,0,0.15,0.75,5
"9756",0,7.99999747982794,0,0.15,0.75,6
"9757",0,7.99999747982794,0,0.15,0.75,7
"9758",0,7.99999747982794,0,0.15,0.75,8
"9759",0,7.99999747982794,0,0.15,0.75,9
"9760",0,7.99999747982794,0,0.15,0.75,10
"9761",0,7.89473519302374,0,0.15,0.76,1
"9762",0,7.89473519302374,0,0.15,0.76,2
"9763",0,7.89473519302374,0,0.15,0.76,3
"9764",0,7.89473519302374,0,0.15,0.76,4
"9765",0,7.89473519302374,0,0.15,0.76,5
"9766",0,7.89473519302374,0,0.15,0.76,6
"9767",0,7.89473519302374,0,0.15,0.76,7
"9768",0,7.89473519302374,0,0.15,0.76,8
"9769",0,7.89473519302374,0,0.15,0.76,9
"9770",0,7.89473519302374,0,0.15,0.76,10
"9771",0,7.79220669766809,0,0.15,0.77,1
"9772",0,7.79220669766809,0,0.15,0.77,2
"9773",0,7.79220669766809,0,0.15,0.77,3
"9774",0,7.79220669766809,0,0.15,0.77,4
"9775",0,7.79220669766809,0,0.15,0.77,5
"9776",0,7.79220669766809,0,0.15,0.77,6
"9777",0,7.79220669766809,0,0.15,0.77,7
"9778",0,7.79220669766809,0,0.15,0.77,8
"9779",0,7.79220669766809,0,0.15,0.77,9
"9780",0,7.79220669766809,0,0.15,0.77,10
"9781",0,7.69230692943274,0,0.15,0.78,1
"9782",0,7.69230692943274,0,0.15,0.78,2
"9783",0,7.69230692943274,0,0.15,0.78,3
"9784",0,7.69230692943274,0,0.15,0.78,4
"9785",0,7.69230692943274,0,0.15,0.78,5
"9786",0,7.69230692943274,0,0.15,0.78,6
"9787",0,7.69230692943274,0,0.15,0.78,7
"9788",0,7.69230692943274,0,0.15,0.78,8
"9789",0,7.69230692943274,0,0.15,0.78,9
"9790",0,7.69230692943274,0,0.15,0.78,10
"9791",0,7.59493615198438,0,0.15,0.79,1
"9792",0,7.59493615198438,0,0.15,0.79,2
"9793",0,7.59493615198438,0,0.15,0.79,3
"9794",0,7.59493615198438,0,0.15,0.79,4
"9795",0,7.59493615198438,0,0.15,0.79,5
"9796",0,7.59493615198438,0,0.15,0.79,6
"9797",0,7.59493615198438,0,0.15,0.79,7
"9798",0,7.59493615198438,0,0.15,0.79,8
"9799",0,7.59493615198438,0,0.15,0.79,9
"9800",0,7.59493615198438,0,0.15,0.79,10
"9801",0,7.49999958941323,0,0.15,0.8,1
"9802",0,7.49999958941323,0,0.15,0.8,2
"9803",0,7.49999958941323,0,0.15,0.8,3
"9804",0,7.49999958941323,0,0.15,0.8,4
"9805",0,7.49999958941323,0,0.15,0.8,5
"9806",0,7.49999958941323,0,0.15,0.8,6
"9807",0,7.49999958941323,0,0.15,0.8,7
"9808",0,7.49999958941323,0,0.15,0.8,8
"9809",0,7.49999958941323,0,0.15,0.8,9
"9810",0,7.49999958941323,0,0.15,0.8,10
"9811",0,7.4074071017344,0,0.15,0.81,1
"9812",0,7.4074071017344,0,0.15,0.81,2
"9813",0,7.4074071017344,0,0.15,0.81,3
"9814",0,7.4074071017344,0,0.15,0.81,4
"9815",0,7.4074071017344,0,0.15,0.81,5
"9816",0,7.4074071017344,0,0.15,0.81,6
"9817",0,7.4074071017344,0,0.15,0.81,7
"9818",0,7.4074071017344,0,0.15,0.81,8
"9819",0,7.4074071017344,0,0.15,0.81,9
"9820",0,7.4074071017344,0,0.15,0.81,10
"9821",0,7.31707293346851,0,0.15,0.82,1
"9822",0,7.31707293346851,0,0.15,0.82,2
"9823",0,7.31707293346851,0,0.15,0.82,3
"9824",0,7.31707293346851,0,0.15,0.82,4
"9825",0,7.31707293346851,0,0.15,0.82,5
"9826",0,7.31707293346851,0,0.15,0.82,6
"9827",0,7.31707293346851,0,0.15,0.82,7
"9828",0,7.31707293346851,0,0.15,0.82,8
"9829",0,7.31707293346851,0,0.15,0.82,9
"9830",0,7.31707293346851,0,0.15,0.82,10
"9831",0,7.2289154770535,0,0.15,0.83,1
"9832",0,7.2289154770535,0,0.15,0.83,2
"9833",0,7.2289154770535,0,0.15,0.83,3
"9834",0,7.2289154770535,0,0.15,0.83,4
"9835",0,7.2289154770535,0,0.15,0.83,5
"9836",0,7.2289154770535,0,0.15,0.83,6
"9837",0,7.2289154770535,0,0.15,0.83,7
"9838",0,7.2289154770535,0,0.15,0.83,8
"9839",0,7.2289154770535,0,0.15,0.83,9
"9840",0,7.2289154770535,0,0.15,0.83,10
"9841",0,7.1428569965706,0,0.15,0.84,1
"9842",0,7.1428569965706,0,0.15,0.84,2
"9843",0,7.1428569965706,0,0.15,0.84,3
"9844",0,7.1428569965706,0,0.15,0.84,4
"9845",0,7.1428569965706,0,0.15,0.84,5
