"","R1","R2","P","X1","X2","rep"
"8139",0,6.9767440826857,0,0.13,0.86,9
"8140",0,6.9767440826857,0,0.13,0.86,10
"8141",0,6.89655163862102,0,0.13,0.87,1
"8142",0,6.89655163862102,0,0.13,0.87,2
"8143",0,6.89655163862102,0,0.13,0.87,3
"8144",0,6.89655163862102,0,0.13,0.87,4
"8145",0,6.89655163862102,0,0.13,0.87,5
"8146",0,6.89655163862102,0,0.13,0.87,6
"8147",0,6.89655163862102,0,0.13,0.87,7
"8148",0,6.89655163862102,0,0.13,0.87,8
"8149",0,6.89655163862102,0,0.13,0.87,9
"8150",0,6.89655163862102,0,0.13,0.87,10
"8151",0,6.81818174704667,0,0.13,0.88,1
"8152",0,6.81818174704667,0,0.13,0.88,2
"8153",0,6.81818174704667,0,0.13,0.88,3
"8154",0,6.81818174704667,0,0.13,0.88,4
"8155",0,6.81818174704667,0,0.13,0.88,5
"8156",0,6.81818174704667,0,0.13,0.88,6
"8157",0,6.81818174704667,0,0.13,0.88,7
"8158",0,6.81818174704667,0,0.13,0.88,8
"8159",0,6.81818174704667,0,0.13,0.88,9
"8160",0,6.81818174704667,0,0.13,0.88,10
"8161",0,6.741572974219,0,0.13,0.89,1
"8162",0,6.741572974219,0,0.13,0.89,2
"8163",0,6.741572974219,0,0.13,0.89,3
"8164",0,6.741572974219,0,0.13,0.89,4
"8165",0,6.741572974219,0,0.13,0.89,5
"8166",0,6.741572974219,0,0.13,0.89,6
"8167",0,6.741572974219,0,0.13,0.89,7
"8168",0,6.741572974219,0,0.13,0.89,8
"8169",0,6.741572974219,0,0.13,0.89,9
"8170",0,6.741572974219,0,0.13,0.89,10
"8171",0,6.66666661526389,0,0.13,0.9,1
"8172",0,6.66666661526389,0,0.13,0.9,2
"8173",0,6.66666661526389,0,0.13,0.9,3
"8174",0,6.66666661526389,0,0.13,0.9,4
"8175",0,6.66666661526389,0,0.13,0.9,5
"8176",0,6.66666661526389,0,0.13,0.9,6
"8177",0,6.66666661526389,0,0.13,0.9,7
"8178",0,6.66666661526389,0,0.13,0.9,8
"8179",0,6.66666661526389,0,0.13,0.9,9
"8180",0,6.66666661526389,0,0.13,0.9,10
"8181",0,6.59340654880754,0,0.13,0.91,1
"8182",0,6.59340654880754,0,0.13,0.91,2
"8183",0,6.59340654880754,0,0.13,0.91,3
"8184",0,6.59340654880754,0,0.13,0.91,4
"8185",0,6.59340654880754,0,0.13,0.91,5
"8186",0,6.59340654880754,0,0.13,0.91,6
"8187",0,6.59340654880754,0,0.13,0.91,7
"8188",0,6.59340654880754,0,0.13,0.91,8
"8189",0,6.59340654880754,0,0.13,0.91,9
"8190",0,6.59340654880754,0,0.13,0.91,10
"8191",0,6.52173909259677,0,0.13,0.92,1
"8192",0,6.52173909259677,0,0.13,0.92,2
"8193",0,6.52173909259677,0,0.13,0.92,3
"8194",0,6.52173909259677,0,0.13,0.92,4
"8195",0,6.52173909259677,0,0.13,0.92,5
"8196",0,6.52173909259677,0,0.13,0.92,6
"8197",0,6.52173909259677,0,0.13,0.92,7
"8198",0,6.52173909259677,0,0.13,0.92,8
"8199",0,6.52173909259677,0,0.13,0.92,9
"8200",0,6.52173909259677,0,0.13,0.92,10
"8201",0,6.45161287011929,0,0.13,0.93,1
"8202",0,6.45161287011929,0,0.13,0.93,2
"8203",0,6.45161287011929,0,0.13,0.93,3
"8204",0,6.45161287011929,0,0.13,0.93,4
"8205",0,6.45161287011929,0,0.13,0.93,5
"8206",0,6.45161287011929,0,0.13,0.93,6
"8207",0,6.45161287011929,0,0.13,0.93,7
"8208",0,6.45161287011929,0,0.13,0.93,8
"8209",0,6.45161287011929,0,0.13,0.93,9
"8210",0,6.45161287011929,0,0.13,0.93,10
"8211",0,6.38297869432606,0,0.13,0.94,1
"8212",0,6.38297869432606,0,0.13,0.94,2
"8213",0,6.38297869432606,0,0.13,0.94,3
"8214",0,6.38297869432606,0,0.13,0.94,4
"8215",0,6.38297869432606,0,0.13,0.94,5
"8216",0,6.38297869432606,0,0.13,0.94,6
"8217",0,6.38297869432606,0,0.13,0.94,7
"8218",0,6.38297869432606,0,0.13,0.94,8
"8219",0,6.38297869432606,0,0.13,0.94,9
"8220",0,6.38297869432606,0,0.13,0.94,10
"8221",0,6.31578944740134,0,0.13,0.95,1
"8222",0,6.31578944740134,0,0.13,0.95,2
"8223",0,6.31578944740134,0,0.13,0.95,3
"8224",0,6.31578944740134,0,0.13,0.95,4
"8225",0,6.31578944740134,0,0.13,0.95,5
"8226",0,6.31578944740134,0,0.13,0.95,6
"8227",0,6.31578944740134,0,0.13,0.95,7
"8228",0,6.31578944740134,0,0.13,0.95,8
"8229",0,6.31578944740134,0,0.13,0.95,9
"8230",0,6.31578944740134,0,0.13,0.95,10
"8231",0,6.24999997675364,0,0.13,0.96,1
"8232",0,6.24999997675364,0,0.13,0.96,2
"8233",0,6.24999997675364,0,0.13,0.96,3
"8234",0,6.24999997675364,0,0.13,0.96,4
"8235",0,6.24999997675364,0,0.13,0.96,5
"8236",0,6.24999997675364,0,0.13,0.96,6
"8237",0,6.24999997675364,0,0.13,0.96,7
"8238",0,6.24999997675364,0,0.13,0.96,8
"8239",0,6.24999997675364,0,0.13,0.96,9
"8240",0,6.24999997675364,0,0.13,0.96,10
"8241",0,6.18556698917512,0,0.13,0.97,1
"8242",0,6.18556698917512,0,0.13,0.97,2
"8243",0,6.18556698917512,0,0.13,0.97,3
"8244",0,6.18556698917512,0,0.13,0.97,4
"8245",0,6.18556698917512,0,0.13,0.97,5
"8246",0,6.18556698917512,0,0.13,0.97,6
"8247",0,6.18556698917512,0,0.13,0.97,7
"8248",0,6.18556698917512,0,0.13,0.97,8
"8249",0,6.18556698917512,0,0.13,0.97,9
"8250",0,6.18556698917512,0,0.13,0.97,10
"8251",0,6.12244896077417,0,0.13,0.98,1
"8252",0,6.12244896077417,0,0.13,0.98,2
"8253",0,6.12244896077417,0,0.13,0.98,3
"8254",0,6.12244896077417,0,0.13,0.98,4
"8255",0,6.12244896077417,0,0.13,0.98,5
"8256",0,6.12244896077417,0,0.13,0.98,6
"8257",0,6.12244896077417,0,0.13,0.98,7
"8258",0,6.12244896077417,0,0.13,0.98,8
"8259",0,6.12244896077417,0,0.13,0.98,9
"8260",0,6.12244896077417,0,0.13,0.98,10
"8261",0,6.06060604340072,0,0.13,0.99,1
"8262",0,6.06060604340072,0,0.13,0.99,2
"8263",0,6.06060604340072,0,0.13,0.99,3
"8264",0,6.06060604340072,0,0.13,0.99,4
"8265",0,6.06060604340072,0,0.13,0.99,5
"8266",0,6.06060604340072,0,0.13,0.99,6
"8267",0,6.06060604340072,0,0.13,0.99,7
"8268",0,6.06060604340072,0,0.13,0.99,8
"8269",0,6.06060604340072,0,0.13,0.99,9
"8270",0,6.06060604340072,0,0.13,0.99,10
"8271",0,5.99999998423049,0,0.13,1,1
"8272",0,5.99999998423049,0,0.13,1,2
"8273",0,5.99999998423049,0,0.13,1,3
"8274",0,5.99999998423049,0,0.13,1,4
"8275",0,5.99999998423049,0,0.13,1,5
"8276",0,5.99999998423049,0,0.13,1,6
"8277",0,5.99999998423049,0,0.13,1,7
"8278",0,5.99999998423049,0,0.13,1,8
"8279",0,5.99999998423049,0,0.13,1,9
"8280",0,5.99999998423049,0,0.13,1,10
"8281",0,0,0,0.14,0.14,1
"8282",0,0,0,0.14,0.14,2
"8283",0,0,0,0.14,0.14,3
"8284",0,0,0,0.14,0.14,4
"8285",0,0,0,0.14,0.14,5
"8286",0,0,0,0.14,0.14,6
"8287",0,0,0,0.14,0.14,7
"8288",0,0,0,0.14,0.14,8
"8289",0,0,0,0.14,0.14,9
"8290",0,0,0,0.14,0.14,10
"8291",0,0,0,0.14,0.15,1
"8292",0,0,0,0.14,0.15,2
"8293",0,0,0,0.14,0.15,3
"8294",0,0,0,0.14,0.15,4
"8295",0,0,0,0.14,0.15,5
"8296",0,0,0,0.14,0.15,6
"8297",0,0,0,0.14,0.15,7
"8298",0,0,0,0.14,0.15,8
"8299",0,0,0,0.14,0.15,9
"8300",0,0,0,0.14,0.15,10
"8301",0,0,0,0.14,0.16,1
"8302",0,0,0,0.14,0.16,2
"8303",0,0,0,0.14,0.16,3
"8304",0,0,0,0.14,0.16,4
"8305",0,0,0,0.14,0.16,5
"8306",0,0,0,0.14,0.16,6
"8307",0,0,0,0.14,0.16,7
"8308",0,0,0,0.14,0.16,8
"8309",0,0,0,0.14,0.16,9
"8310",0,0,0,0.14,0.16,10
"8311",0,0,0,0.14,0.17,1
"8312",0,0,0,0.14,0.17,2
"8313",0,0,0,0.14,0.17,3
"8314",0,0,0,0.14,0.17,4
"8315",0,0,0,0.14,0.17,5
"8316",0,0,0,0.14,0.17,6
"8317",0,0,0,0.14,0.17,7
"8318",0,0,0,0.14,0.17,8
"8319",0,0,0,0.14,0.17,9
"8320",0,0,0,0.14,0.17,10
"8321",0,0,0,0.14,0.18,1
"8322",0,0,0,0.14,0.18,2
"8323",0,0,0,0.14,0.18,3
"8324",0,0,0,0.14,0.18,4
"8325",0,0,0,0.14,0.18,5
"8326",0,0,0,0.14,0.18,6
"8327",0,0,0,0.14,0.18,7
"8328",0,0,0,0.14,0.18,8
"8329",0,0,0,0.14,0.18,9
"8330",0,0,0,0.14,0.18,10
"8331",0,0,0,0.14,0.19,1
"8332",0,0,0,0.14,0.19,2
"8333",0,0,0,0.14,0.19,3
"8334",0,0,0,0.14,0.19,4
"8335",0,0,0,0.14,0.19,5
"8336",0,0,0,0.14,0.19,6
"8337",0,0,0,0.14,0.19,7
"8338",0,0,0,0.14,0.19,8
"8339",0,0,0,0.14,0.19,9
"8340",0,0,0,0.14,0.19,10
"8341",0,0,0,0.14,0.2,1
"8342",0,0,0,0.14,0.2,2
"8343",0,0,0,0.14,0.2,3
"8344",0,0,0,0.14,0.2,4
"8345",0,0,0,0.14,0.2,5
"8346",0,0,0,0.14,0.2,6
"8347",0,0,0,0.14,0.2,7
"8348",0,0,0,0.14,0.2,8
"8349",0,0,0,0.14,0.2,9
"8350",0,0,0,0.14,0.2,10
"8351",0,0,0,0.14,0.21,1
"8352",0,0,0,0.14,0.21,2
"8353",0,0,0,0.14,0.21,3
"8354",0,0,0,0.14,0.21,4
"8355",0,0,0,0.14,0.21,5
"8356",0,0,0,0.14,0.21,6
"8357",0,0,0,0.14,0.21,7
"8358",0,0,0,0.14,0.21,8
"8359",0,0,0,0.14,0.21,9
"8360",0,0,0,0.14,0.21,10
"8361",0,0,0,0.14,0.22,1
"8362",0,0,0,0.14,0.22,2
"8363",0,0,0,0.14,0.22,3
"8364",0,0,0,0.14,0.22,4
"8365",0,0,0,0.14,0.22,5
"8366",0,0,0,0.14,0.22,6
"8367",0,0,0,0.14,0.22,7
"8368",0,0,0,0.14,0.22,8
"8369",0,0,0,0.14,0.22,9
"8370",0,0,0,0.14,0.22,10
"8371",0,0,0,0.14,0.23,1
"8372",0,0,0,0.14,0.23,2
"8373",0,0,0,0.14,0.23,3
"8374",0,0,0,0.14,0.23,4
"8375",0,0,0,0.14,0.23,5
"8376",0,0,0,0.14,0.23,6
"8377",0,0,0,0.14,0.23,7
"8378",0,0,0,0.14,0.23,8
"8379",0,0,0,0.14,0.23,9
"8380",0,0,0,0.14,0.23,10
"8381",0,0,0,0.14,0.24,1
"8382",0,0,0,0.14,0.24,2
"8383",0,0,0,0.14,0.24,3
"8384",0,0,0,0.14,0.24,4
"8385",0,0,0,0.14,0.24,5
"8386",0,0,0,0.14,0.24,6
"8387",0,0,0,0.14,0.24,7
"8388",0,0,0,0.14,0.24,8
"8389",0,0,0,0.14,0.24,9
"8390",0,0,0,0.14,0.24,10
"8391",0,0,0,0.14,0.25,1
"8392",0,0,0,0.14,0.25,2
"8393",0,0,0,0.14,0.25,3
"8394",0,0,0,0.14,0.25,4
"8395",0,0,0,0.14,0.25,5
"8396",0,0,0,0.14,0.25,6
"8397",0,0,0,0.14,0.25,7
"8398",0,0,0,0.14,0.25,8
"8399",0,0,0,0.14,0.25,9
"8400",0,0,0,0.14,0.25,10
"8401",0,0,0,0.14,0.26,1
"8402",0,0,0,0.14,0.26,2
"8403",0,0,0,0.14,0.26,3
"8404",0,0,0,0.14,0.26,4
"8405",0,0,0,0.14,0.26,5
"8406",0,0,0,0.14,0.26,6
"8407",0,0,0,0.14,0.26,7
"8408",0,0,0,0.14,0.26,8
"8409",0,0,0,0.14,0.26,9
"8410",0,0,0,0.14,0.26,10
"8411",0,0,0,0.14,0.27,1
"8412",0,0,0,0.14,0.27,2
"8413",0,0,0,0.14,0.27,3
"8414",0,0,0,0.14,0.27,4
"8415",0,0,0,0.14,0.27,5
"8416",0,0,0,0.14,0.27,6
"8417",0,0,0,0.14,0.27,7
"8418",0,0,0,0.14,0.27,8
"8419",0,0,0,0.14,0.27,9
"8420",0,0,0,0.14,0.27,10
"8421",0,0,0,0.14,0.28,1
"8422",0,0,0,0.14,0.28,2
"8423",0,0,0,0.14,0.28,3
"8424",0,0,0,0.14,0.28,4
"8425",0,0,0,0.14,0.28,5
"8426",0,0,0,0.14,0.28,6
"8427",0,0,0,0.14,0.28,7
"8428",0,0,0,0.14,0.28,8
"8429",0,0,0,0.14,0.28,9
"8430",0,0,0,0.14,0.28,10
"8431",0,0,0,0.14,0.29,1
"8432",0,0,0,0.14,0.29,2
"8433",0,0,0,0.14,0.29,3
"8434",0,0,0,0.14,0.29,4
"8435",0,0,0,0.14,0.29,5
"8436",0,0,0,0.14,0.29,6
"8437",0,0,0,0.14,0.29,7
"8438",0,0,0,0.14,0.29,8
"8439",0,0,0,0.14,0.29,9
"8440",0,0,0,0.14,0.29,10
"8441",0,0,0,0.14,0.3,1
"8442",0,0,0,0.14,0.3,2
"8443",0,0,0,0.14,0.3,3
"8444",0,0,0,0.14,0.3,4
"8445",0,0,0,0.14,0.3,5
"8446",0,0,0,0.14,0.3,6
"8447",0,0,0,0.14,0.3,7
"8448",0,0,0,0.14,0.3,8
"8449",0,0,0,0.14,0.3,9
"8450",0,0,0,0.14,0.3,10
"8451",0,0,0,0.14,0.31,1
"8452",0,0,0,0.14,0.31,2
"8453",0,0,0,0.14,0.31,3
"8454",0,0,0,0.14,0.31,4
"8455",0,0,0,0.14,0.31,5
"8456",0,0,0,0.14,0.31,6
"8457",0,0,0,0.14,0.31,7
"8458",0,0,0,0.14,0.31,8
"8459",0,0,0,0.14,0.31,9
"8460",0,0,0,0.14,0.31,10
"8461",0,0,0,0.14,0.32,1
"8462",0,0,0,0.14,0.32,2
"8463",0,0,0,0.14,0.32,3
"8464",0,0,0,0.14,0.32,4
"8465",0,0,0,0.14,0.32,5
"8466",0,0,0,0.14,0.32,6
"8467",0,0,0,0.14,0.32,7
"8468",0,0,0,0.14,0.32,8
"8469",0,0,0,0.14,0.32,9
"8470",0,0,0,0.14,0.32,10
"8471",0,0,0,0.14,0.33,1
"8472",0,0,0,0.14,0.33,2
"8473",0,0,0,0.14,0.33,3
"8474",0,0,0,0.14,0.33,4
"8475",0,0,0,0.14,0.33,5
"8476",0,0,0,0.14,0.33,6
"8477",0,0,0,0.14,0.33,7
"8478",0,0,0,0.14,0.33,8
"8479",0,0,0,0.14,0.33,9
"8480",0,0,0,0.14,0.33,10
"8481",0,0,0,0.14,0.34,1
"8482",0,0,0,0.14,0.34,2
"8483",0,0,0,0.14,0.34,3
"8484",0,0,0,0.14,0.34,4
"8485",0,0,0,0.14,0.34,5
"8486",0,0,0,0.14,0.34,6
"8487",0,0,0,0.14,0.34,7
"8488",0,0,0,0.14,0.34,8
"8489",0,0,0,0.14,0.34,9
"8490",0,0,0,0.14,0.34,10
"8491",0,0,0,0.14,0.35,1
"8492",0,0,0,0.14,0.35,2
"8493",0,0,0,0.14,0.35,3
"8494",0,0,0,0.14,0.35,4
"8495",0,0,0,0.14,0.35,5
"8496",0,0,0,0.14,0.35,6
"8497",0,0,0,0.14,0.35,7
"8498",0,0,0,0.14,0.35,8
"8499",0,0,0,0.14,0.35,9
"8500",0,0,0,0.14,0.35,10
"8501",0,0,0,0.14,0.36,1
"8502",0,0,0,0.14,0.36,2
"8503",0,0,0,0.14,0.36,3
"8504",0,0,0,0.14,0.36,4
"8505",0,0,0,0.14,0.36,5
"8506",0,0,0,0.14,0.36,6
"8507",0,0,0,0.14,0.36,7
"8508",0,0,0,0.14,0.36,8
"8509",0,0,0,0.14,0.36,9
"8510",0,0,0,0.14,0.36,10
"8511",0,0,0,0.14,0.37,1
"8512",0,0,0,0.14,0.37,2
"8513",0,0,0,0.14,0.37,3
"8514",0,0,0,0.14,0.37,4
"8515",0,0,0,0.14,0.37,5
"8516",0,0,0,0.14,0.37,6
"8517",0,0,0,0.14,0.37,7
"8518",0,0,0,0.14,0.37,8
"8519",0,0,0,0.14,0.37,9
"8520",0,0,0,0.14,0.37,10
"8521",0,0,0,0.14,0.38,1
"8522",0,0,0,0.14,0.38,2
"8523",0,0,0,0.14,0.38,3
"8524",0,0,0,0.14,0.38,4
"8525",0,0,0,0.14,0.38,5
"8526",0,0,0,0.14,0.38,6
"8527",0,0,0,0.14,0.38,7
"8528",0,0,0,0.14,0.38,8
"8529",0,0,0,0.14,0.38,9
"8530",0,0,0,0.14,0.38,10
"8531",0,15.3846153296357,0,0.14,0.39,1
"8532",0,15.3846153296357,0,0.14,0.39,2
"8533",0,15.3846153296357,0,0.14,0.39,3
"8534",0,15.3846153296357,0,0.14,0.39,4
"8535",0,15.3846153296357,0,0.14,0.39,5
"8536",0,15.3846153296357,0,0.14,0.39,6
"8537",0,15.3846153296357,0,0.14,0.39,7
"8538",0,15.3846153296357,0,0.14,0.39,8
"8539",0,15.3846153296357,0,0.14,0.39,9
"8540",0,15.3846153296357,0,0.14,0.39,10
"8541",0,14.999999957911,0,0.14,0.4,1
"8542",0,14.999999957911,0,0.14,0.4,2
"8543",0,14.999999957911,0,0.14,0.4,3
"8544",0,14.999999957911,0,0.14,0.4,4
"8545",0,14.999999957911,0,0.14,0.4,5
"8546",0,14.999999957911,0,0.14,0.4,6
"8547",0,14.999999957911,0,0.14,0.4,7
"8548",0,14.999999957911,0,0.14,0.4,8
"8549",0,14.999999957911,0,0.14,0.4,9
"8550",0,14.999999957911,0,0.14,0.4,10
"8551",0,14.6341463084676,0,0.14,0.41,1
"8552",0,14.6341463084676,0,0.14,0.41,2
"8553",0,14.6341463084676,0,0.14,0.41,3
"8554",0,14.6341463084676,0,0.14,0.41,4
"8555",0,14.6341463084676,0,0.14,0.41,5
"8556",0,14.6341463084676,0,0.14,0.41,6
"8557",0,14.6341463084676,0,0.14,0.41,7
"8558",0,14.6341463084676,0,0.14,0.41,8
"8559",0,14.6341463084676,0,0.14,0.41,9
"8560",0,14.6341463084676,0,0.14,0.41,10
"8561",0,4.4834762559264,1.38373212461198,0.14,0.42,1
"8562",0,4.4834762559264,1.38373212461198,0.14,0.42,2
"8563",0,4.4834762559264,1.38373212461198,0.14,0.42,3
"8564",0,4.4834762559264,1.38373212461198,0.14,0.42,4
"8565",0,4.4834762559264,1.38373212461198,0.14,0.42,5
"8566",0,4.4834762559264,1.38373212461198,0.14,0.42,6
"8567",0,4.4834762559264,1.38373212461198,0.14,0.42,7
"8568",0,4.4834762559264,1.38373212461198,0.14,0.42,8
"8569",0,4.4834762559264,1.38373212461198,0.14,0.42,9
"8570",0,4.4834762559264,1.38373212461198,0.14,0.42,10
"8571",0,4.98731363048966,1.57587808461807,0.14,0.43,1
"8572",0,4.98731363048966,1.57587808461807,0.14,0.43,2
"8573",0,4.98731363048966,1.57587808461807,0.14,0.43,3
"8574",0,4.98731363048966,1.57587808461807,0.14,0.43,4
"8575",0,4.98731363048966,1.57587808461807,0.14,0.43,5
"8576",0,4.98731363048966,1.57587808461807,0.14,0.43,6
"8577",0,4.98731363048966,1.57587808461807,0.14,0.43,7
"8578",0,4.98731363048966,1.57587808461807,0.14,0.43,8
"8579",0,4.98731363048966,1.57587808461807,0.14,0.43,9
"8580",0,4.98731363048966,1.57587808461807,0.14,0.43,10
"8581",0,5.82601803017544,1.68348863180202,0.14,0.44,1
"8582",0,5.82601803017544,1.68348863180202,0.14,0.44,2
"8583",0,5.82601803017544,1.68348863180202,0.14,0.44,3
"8584",0,5.82601803017544,1.68348863180202,0.14,0.44,4
"8585",0,5.82601803017544,1.68348863180202,0.14,0.44,5
"8586",0,5.82601803017544,1.68348863180202,0.14,0.44,6
"8587",0,5.82601803017544,1.68348863180202,0.14,0.44,7
"8588",0,5.82601803017544,1.68348863180202,0.14,0.44,8
"8589",0,5.82601803017544,1.68348863180202,0.14,0.44,9
"8590",0,5.82601803017544,1.68348863180202,0.14,0.44,10
"8591",0,6.89652254188397,1.653370579938,0.14,0.45,1
"8592",0,6.89652254188397,1.653370579938,0.14,0.45,2
"8593",0,6.89652254188397,1.653370579938,0.14,0.45,3
"8594",0,6.89652254188397,1.653370579938,0.14,0.45,4
"8595",0,6.89652254188397,1.653370579938,0.14,0.45,5
"8596",0,6.89652254188397,1.653370579938,0.14,0.45,6
"8597",0,6.89652254188397,1.653370579938,0.14,0.45,7
"8598",0,6.89652254188397,1.653370579938,0.14,0.45,8
"8599",0,6.89652254188397,1.653370579938,0.14,0.45,9
"8600",0,6.89652254188397,1.653370579938,0.14,0.45,10
"8601",0,8.00799062497365,1.4918925170351,0.14,0.46,1
"8602",0,8.00799062497365,1.4918925170351,0.14,0.46,2
"8603",0,8.00799062497365,1.4918925170351,0.14,0.46,3
"8604",0,8.00799062497365,1.4918925170351,0.14,0.46,4
"8605",0,8.00799062497365,1.4918925170351,0.14,0.46,5
"8606",0,8.00799062497365,1.4918925170351,0.14,0.46,6
"8607",0,8.00799062497365,1.4918925170351,0.14,0.46,7
"8608",0,8.00799062497365,1.4918925170351,0.14,0.46,8
"8609",0,8.00799062497365,1.4918925170351,0.14,0.46,9
"8610",0,8.00799062497365,1.4918925170351,0.14,0.46,10
"8611",0,8.98544773688272,1.25360658541015,0.14,0.47,1
"8612",0,8.98544773688272,1.25360658541015,0.14,0.47,2
"8613",0,8.98544773688272,1.25360658541015,0.14,0.47,3
"8614",0,8.98544773688272,1.25360658541015,0.14,0.47,4
"8615",0,8.98544773688272,1.25360658541015,0.14,0.47,5
"8616",0,8.98544773688272,1.25360658541015,0.14,0.47,6
"8617",0,8.98544773688272,1.25360658541015,0.14,0.47,7
"8618",0,8.98544773688272,1.25360658541015,0.14,0.47,8
"8619",0,8.98544773688272,1.25360658541015,0.14,0.47,9
"8620",0,8.98544773688272,1.25360658541015,0.14,0.47,10
"8621",0,9.74098096783806,0.999002172680235,0.14,0.48,1
"8622",0,9.74098096783806,0.999002172680235,0.14,0.48,2
"8623",0,9.74098096783806,0.999002172680235,0.14,0.48,3
"8624",0,9.74098096783806,0.999002172680235,0.14,0.48,4
"8625",0,9.74098096783806,0.999002172680235,0.14,0.48,5
"8626",0,9.74098096783806,0.999002172680235,0.14,0.48,6
"8627",0,9.74098096783806,0.999002172680235,0.14,0.48,7
"8628",0,9.74098096783806,0.999002172680235,0.14,0.48,8
"8629",0,9.74098096783806,0.999002172680235,0.14,0.48,9
"8630",0,9.74098096783806,0.999002172680235,0.14,0.48,10
"8631",0,10.2673825320829,0.767269647016195,0.14,0.49,1
"8632",0,10.2673825320829,0.767269647016195,0.14,0.49,2
"8633",0,10.2673825320829,0.767269647016195,0.14,0.49,3
"8634",0,10.2673825320829,0.767269647016195,0.14,0.49,4
"8635",0,10.2673825320829,0.767269647016195,0.14,0.49,5
"8636",0,10.2673825320829,0.767269647016195,0.14,0.49,6
"8637",0,10.2673825320829,0.767269647016195,0.14,0.49,7
"8638",0,10.2673825320829,0.767269647016195,0.14,0.49,8
"8639",0,10.2673825320829,0.767269647016195,0.14,0.49,9
"8640",0,10.2673825320829,0.767269647016195,0.14,0.49,10
"8641",0,10.5951551089814,0.57586289814929,0.14,0.5,1
"8642",0,10.5951551089814,0.57586289814929,0.14,0.5,2
"8643",0,10.5951551089814,0.57586289814929,0.14,0.5,3
"8644",0,10.5951551089814,0.57586289814929,0.14,0.5,4
"8645",0,10.5951551089814,0.57586289814929,0.14,0.5,5
"8646",0,10.5951551089814,0.57586289814929,0.14,0.5,6
"8647",0,10.5951551089814,0.57586289814929,0.14,0.5,7
"8648",0,10.5951551089814,0.57586289814929,0.14,0.5,8
"8649",0,10.5951551089814,0.57586289814929,0.14,0.5,9
"8650",0,10.5951551089814,0.57586289814929,0.14,0.5,10
"8651",0,10.7703430034869,0.426216101722091,0.14,0.51,1
"8652",0,10.7703430034869,0.426216101722091,0.14,0.51,2
"8653",0,10.7703430034869,0.426216101722091,0.14,0.51,3
"8654",0,10.7703430034869,0.426216101722091,0.14,0.51,4
"8655",0,10.7703430034869,0.426216101722091,0.14,0.51,5
"8656",0,10.7703430034869,0.426216101722091,0.14,0.51,6
"8657",0,10.7703430034869,0.426216101722091,0.14,0.51,7
"8658",0,10.7703430034869,0.426216101722091,0.14,0.51,8
"8659",0,10.7703430034869,0.426216101722091,0.14,0.51,9
"8660",0,10.7703430034869,0.426216101722091,0.14,0.51,10
"8661",0,10.8345001232199,0.313165930898295,0.14,0.52,1
"8662",0,10.8345001232199,0.313165930898295,0.14,0.52,2
"8663",0,10.8345001232199,0.313165930898295,0.14,0.52,3
"8664",0,10.8345001232199,0.313165930898295,0.14,0.52,4
"8665",0,10.8345001232199,0.313165930898295,0.14,0.52,5
"8666",0,10.8345001232199,0.313165930898295,0.14,0.52,6
"8667",0,10.8345001232199,0.313165930898295,0.14,0.52,7
"8668",0,10.8345001232199,0.313165930898295,0.14,0.52,8
"8669",0,10.8345001232199,0.313165930898295,0.14,0.52,9
"8670",0,10.8345001232199,0.313165930898295,0.14,0.52,10
"8671",0,10.8211933495212,0.229396756447914,0.14,0.53,1
"8672",0,10.8211933495212,0.229396756447914,0.14,0.53,2
"8673",0,10.8211933495212,0.229396756447914,0.14,0.53,3
"8674",0,10.8211933495212,0.229396756447914,0.14,0.53,4
"8675",0,10.8211933495212,0.229396756447914,0.14,0.53,5
"8676",0,10.8211933495212,0.229396756447914,0.14,0.53,6
"8677",0,10.8211933495212,0.229396756447914,0.14,0.53,7
"8678",0,10.8211933495212,0.229396756447914,0.14,0.53,8
"8679",0,10.8211933495212,0.229396756447914,0.14,0.53,9
"8680",0,10.8211933495212,0.229396756447914,0.14,0.53,10
"8681",0,10.7548830988924,0.168168199519972,0.14,0.54,1
"8682",0,10.7548830988924,0.168168199519972,0.14,0.54,2
"8683",0,10.7548830988924,0.168168199519972,0.14,0.54,3
"8684",0,10.7548830988924,0.168168199519972,0.14,0.54,4
"8685",0,10.7548830988924,0.168168199519972,0.14,0.54,5
"8686",0,10.7548830988924,0.168168199519972,0.14,0.54,6
"8687",0,10.7548830988924,0.168168199519972,0.14,0.54,7
"8688",0,10.7548830988924,0.168168199519972,0.14,0.54,8
"8689",0,10.7548830988924,0.168168199519972,0.14,0.54,9
"8690",0,10.7548830988924,0.168168199519972,0.14,0.54,10
"8691",0,10.6536462699626,0.123603133099249,0.14,0.55,1
"8692",0,10.6536462699626,0.123603133099249,0.14,0.55,2
"8693",0,10.6536462699626,0.123603133099249,0.14,0.55,3
"8694",0,10.6536462699626,0.123603133099249,0.14,0.55,4
"8695",0,10.6536462699626,0.123603133099249,0.14,0.55,5
"8696",0,10.6536462699626,0.123603133099249,0.14,0.55,6
"8697",0,10.6536462699626,0.123603133099249,0.14,0.55,7
"8698",0,10.6536462699626,0.123603133099249,0.14,0.55,8
"8699",0,10.6536462699626,0.123603133099249,0.14,0.55,9
"8700",0,10.6536462699626,0.123603133099249,0.14,0.55,10
"8701",0,10.5299650634808,0.0912097462729694,0.14,0.56,1
"8702",0,10.5299650634808,0.0912097462729694,0.14,0.56,2
